"","Rpred","Rprey","preyper"
"1207","AtlScallop","YTFlounder",0
"1208","AtlScallop","Barndoor",0
"1209","AtlScallop","BlackSeaBass",0
"1210","AtlScallop","OtherSkates",0
"1211","AtlScallop","AtlHalibut",0
"1212","AtlScallop","Cod",0
"1213","AtlScallop","Detritus",0.0902
"1214","AtlScallop","Discard",0
"1215","AtlScallop","GelZooplankton",0
"1216","AtlScallop","HMS",0
"1217","AtlScallop","LgCopepods",0
"1218","AtlScallop","Micronekton",0
"1219","AtlScallop","Macrobenthos",0
"1220","AtlScallop","OtherPelagics",0
"1221","AtlScallop","AtlScallop",0
"1222","AtlScallop","Megabenthos",0
"1223","AtlScallop","AmLobster",0
"1224","AtlScallop","Microzooplankton",0
"1225","AtlScallop","Odontocetes",0
"1226","AtlScallop","Phytoplankton",0.7909901
"1227","AtlScallop","Pinnipeds",0
"1228","AtlScallop","SeaBirds",0
"1229","AtlScallop","Sharks",0
"1230","AtlScallop","NShrimp",0
"1231","AtlScallop","OtherShrimps",0
"1232","AtlScallop","SmCopepods",0
"1233","AtlScallop","SmPelagics",0
"1234","AtlScallop","AtlHerring",0
"1235","AtlScallop","AtlMackerel",0
"1236","AtlScallop","Butterfish",0
"1237","AtlScallop","Mesopelagics",0
"1238","AtlScallop","RiverHerring",0
"1239","AtlScallop","Illex",0
"1240","AtlScallop","Loligo",0
"1241","AtlScallop","OtherCephalopods",0
"1242","OtherCephalopods","Bacteria",0
"1243","OtherCephalopods","BaleenWhales",0
"1244","OtherCephalopods","AmPlaice",0
"1245","OtherCephalopods","Cusk",0
"1246","OtherCephalopods","Fourspot",0
"1247","OtherCephalopods","Haddock",0
"1248","OtherCephalopods","LittleSkate",0
"1249","OtherCephalopods","OceanPout",0
"1250","OtherCephalopods","OtherDemersals",0
"1251","OtherCephalopods","Redfish",0
"1252","OtherCephalopods","RedHake",0
"1253","OtherCephalopods","SmFlatfishes",0
"1254","OtherCephalopods","SummerFlounder",0
"1255","OtherCephalopods","Windowpane",0
"1256","OtherCephalopods","WinterFlounder",0
"1257","OtherCephalopods","WinterSkate",0
"1258","OtherCephalopods","WitchFlounder",0
"1259","OtherCephalopods","YTFlounder",0
"1260","OtherCephalopods","Barndoor",0
"1261","OtherCephalopods","BlackSeaBass",0
"1262","OtherCephalopods","OtherSkates",0
"1263","OtherCephalopods","AtlHalibut",0
"1264","OtherCephalopods","Cod",0
"1265","OtherCephalopods","Detritus",0
"1266","OtherCephalopods","Discard",0
"1267","OtherCephalopods","GelZooplankton",0
"1268","OtherCephalopods","HMS",0
"1269","OtherCephalopods","LgCopepods",0.1006037
"1270","OtherCephalopods","Micronekton",0.6706911
"1271","OtherCephalopods","Macrobenthos",0.16767277
"1272","OtherCephalopods","OtherPelagics",0
"1273","OtherCephalopods","AtlScallop",0
"1274","OtherCephalopods","Megabenthos",0
"1275","OtherCephalopods","AmLobster",0
"1276","OtherCephalopods","Microzooplankton",0
"1277","OtherCephalopods","Odontocetes",0
"1278","OtherCephalopods","Phytoplankton",0
"1279","OtherCephalopods","Pinnipeds",0
"1280","OtherCephalopods","SeaBirds",0
"1281","OtherCephalopods","Sharks",0
"1282","OtherCephalopods","NShrimp",0.007085955
"1283","OtherCephalopods","OtherShrimps",0.016533895
"1284","OtherCephalopods","SmCopepods",0
"1285","OtherCephalopods","SmPelagics",0.00715983743589744
"1286","OtherCephalopods","AtlHerring",0.00599232579787234
"1287","OtherCephalopods","AtlMackerel",0.00120247340425532
"1288","OtherCephalopods","Butterfish",0.00034070079787234
"1289","OtherCephalopods","Mesopelagics",4.84427435897436e-05
"1290","OtherCephalopods","RiverHerring",0.00135639682051282
"1291","OtherCephalopods","Illex",0.0192317248021108
"1292","OtherCephalopods","Loligo",0.00208062519788918
"1293","OtherCephalopods","OtherCephalopods",0
"1294","Illex","Bacteria",0
"1295","Illex","BaleenWhales",0
"1296","Illex","AmPlaice",0
"1297","Illex","Cusk",0
"1298","Illex","Fourspot",0
"1299","Illex","Haddock",0
"1300","Illex","LittleSkate",0
"1301","Illex","OceanPout",0
"1302","Illex","OtherDemersals",0
"1303","Illex","Redfish",0
"1304","Illex","RedHake",0
"1305","Illex","SmFlatfishes",0
"1306","Illex","SummerFlounder",0
"1307","Illex","Windowpane",0
"1308","Illex","WinterFlounder",0
"1309","Illex","WinterSkate",0
"1310","Illex","WitchFlounder",0
"1311","Illex","YTFlounder",0
"1312","Illex","Barndoor",0
"1313","Illex","BlackSeaBass",0
"1314","Illex","OtherSkates",0
"1315","Illex","AtlHalibut",0
"1316","Illex","Cod",0
"1317","Illex","Detritus",0
"1318","Illex","Discard",0
"1319","Illex","GelZooplankton",0
"1320","Illex","HMS",0
"1321","Illex","LgCopepods",0.1006037
"1322","Illex","Micronekton",0.6706911
"1323","Illex","Macrobenthos",0.16767277
"1324","Illex","OtherPelagics",0
"1325","Illex","AtlScallop",0
"1326","Illex","Megabenthos",0
"1327","Illex","AmLobster",0
"1328","Illex","Microzooplankton",0
"1329","Illex","Odontocetes",0
"1330","Illex","Phytoplankton",0
"1331","Illex","Pinnipeds",0
"1332","Illex","SeaBirds",0
"1333","Illex","Sharks",0
"1334","Illex","NShrimp",0.007085955
"1335","Illex","OtherShrimps",0.016533895
"1336","Illex","SmCopepods",0
"1337","Illex","SmPelagics",0.00715983743589744
"1338","Illex","AtlHerring",0.00599232579787234
"1339","Illex","AtlMackerel",0.00120247340425532
"1340","Illex","Butterfish",0.00034070079787234
"1341","Illex","Mesopelagics",4.84427435897436e-05
"1342","Illex","RiverHerring",0.00135639682051282
"1343","Illex","Illex",0.0192317248021108
"1344","Illex","Loligo",0.00208062519788918
"1345","Illex","OtherCephalopods",0
"1346","Loligo","Bacteria",0
"1347","Loligo","BaleenWhales",0
"1348","Loligo","AmPlaice",0
"1349","Loligo","Cusk",0
"1350","Loligo","Fourspot",0
"1351","Loligo","Haddock",0
"1352","Loligo","LittleSkate",0
"1353","Loligo","OceanPout",0
"1354","Loligo","OtherDemersals",0
"1355","Loligo","Redfish",0
"1356","Loligo","RedHake",0
"1357","Loligo","SmFlatfishes",0
"1358","Loligo","SummerFlounder",0
"1359","Loligo","Windowpane",0
"1360","Loligo","WinterFlounder",0
"1361","Loligo","WinterSkate",0
"1362","Loligo","WitchFlounder",0
"1363","Loligo","YTFlounder",0
"1364","Loligo","Barndoor",0
"1365","Loligo","BlackSeaBass",0
"1366","Loligo","OtherSkates",0
"1367","Loligo","AtlHalibut",0
"1368","Loligo","Cod",0
"1369","Loligo","Detritus",0
"1370","Loligo","Discard",0
"1371","Loligo","GelZooplankton",0
"1372","Loligo","HMS",0
"1373","Loligo","LgCopepods",0.1006037
"1374","Loligo","Micronekton",0.6706911
"1375","Loligo","Macrobenthos",0.16767277
"1376","Loligo","OtherPelagics",0
"1377","Loligo","AtlScallop",0
"1378","Loligo","Megabenthos",0
"1379","Loligo","AmLobster",0
"1380","Loligo","Microzooplankton",0
"1381","Loligo","Odontocetes",0
"1382","Loligo","Phytoplankton",0
"1383","Loligo","Pinnipeds",0
"1384","Loligo","SeaBirds",0
"1385","Loligo","Sharks",0
"1386","Loligo","NShrimp",0.007085955
"1387","Loligo","OtherShrimps",0.016533895
"1388","Loligo","SmCopepods",0
"1389","Loligo","SmPelagics",0.00715983743589744
"1390","Loligo","AtlHerring",0.00599232579787234
"1391","Loligo","AtlMackerel",0.00120247340425532
"1392","Loligo","Butterfish",0.00034070079787234
"1393","Loligo","Mesopelagics",4.84427435897436e-05
"1394","Loligo","RiverHerring",0.00135639682051282
"1395","Loligo","Illex",0.0192317248021108
"1396","Loligo","Loligo",0.00208062519788918
"1397","Loligo","OtherCephalopods",0
"1398","SmCopepods","Bacteria",0
"1399","SmCopepods","BaleenWhales",0
"1400","SmCopepods","AmPlaice",0
"1401","SmCopepods","Cusk",0
"1402","SmCopepods","Fourspot",0
"1403","SmCopepods","Haddock",0
"1404","SmCopepods","LittleSkate",0
"1405","SmCopepods","OceanPout",0
"1406","SmCopepods","OtherDemersals",0
"1407","SmCopepods","Redfish",0
"1408","SmCopepods","RedHake",0
"1409","SmCopepods","SmFlatfishes",0
"1410","SmCopepods","SummerFlounder",0
"1411","SmCopepods","Windowpane",0
"1412","SmCopepods","WinterFlounder",0
"1413","SmCopepods","WinterSkate",0
"1414","SmCopepods","WitchFlounder",0
"1415","SmCopepods","YTFlounder",0
"1416","SmCopepods","Barndoor",0
"1417","SmCopepods","BlackSeaBass",0
"1418","SmCopepods","OtherSkates",0
"1419","SmCopepods","AtlHalibut",0
"1420","SmCopepods","Cod",0
"1421","SmCopepods","Detritus",0.130568
"1422","SmCopepods","Discard",0
"1423","SmCopepods","GelZooplankton",0
"1424","SmCopepods","HMS",0
"1425","SmCopepods","LgCopepods",0
"1426","SmCopepods","Micronekton",0
"1427","SmCopepods","Macrobenthos",0
"1428","SmCopepods","OtherPelagics",0
"1429","SmCopepods","AtlScallop",0
"1430","SmCopepods","Megabenthos",0
"1431","SmCopepods","AmLobster",0
"1432","SmCopepods","Microzooplankton",0.1133734
"1433","SmCopepods","Odontocetes",0
"1434","SmCopepods","Phytoplankton",0.7240587
"1435","SmCopepods","Pinnipeds",0
"1436","SmCopepods","SeaBirds",0
"1437","SmCopepods","Sharks",0
"1438","SmCopepods","NShrimp",0
"1439","SmCopepods","OtherShrimps",0
"1440","SmCopepods","SmCopepods",0.032
"1441","SmCopepods","SmPelagics",0
"1442","SmCopepods","AtlHerring",0
"1443","SmCopepods","AtlMackerel",0
"1444","SmCopepods","Butterfish",0
"1445","SmCopepods","Mesopelagics",0
"1446","SmCopepods","RiverHerring",0
"1447","SmCopepods","Illex",0
"1448","SmCopepods","Loligo",0
"1449","SmCopepods","OtherCephalopods",0
"1450","LgCopepods","Bacteria",0
"1451","LgCopepods","BaleenWhales",0
"1452","LgCopepods","AmPlaice",0
"1453","LgCopepods","Cusk",0
"1454","LgCopepods","Fourspot",0
"1455","LgCopepods","Haddock",0
"1456","LgCopepods","LittleSkate",0
"1457","LgCopepods","OceanPout",0
"1458","LgCopepods","OtherDemersals",0
"1459","LgCopepods","Redfish",0
"1460","LgCopepods","RedHake",0
"1461","LgCopepods","SmFlatfishes",0
"1462","LgCopepods","SummerFlounder",0
"1463","LgCopepods","Windowpane",0
"1464","LgCopepods","WinterFlounder",0
"1465","LgCopepods","WinterSkate",0
"1466","LgCopepods","WitchFlounder",0
"1467","LgCopepods","YTFlounder",0
"1468","LgCopepods","Barndoor",0
"1469","LgCopepods","BlackSeaBass",0
"1470","LgCopepods","OtherSkates",0
"1471","LgCopepods","AtlHalibut",0
"1472","LgCopepods","Cod",0
"1473","LgCopepods","Detritus",0.06195949
"1474","LgCopepods","Discard",0
"1475","LgCopepods","GelZooplankton",0.02392604
"1476","LgCopepods","HMS",0
"1477","LgCopepods","LgCopepods",0.1276366
"1478","LgCopepods","Micronekton",0
"1479","LgCopepods","Macrobenthos",0.00207612
"1480","LgCopepods","OtherPelagics",0
"1481","LgCopepods","AtlScallop",0
"1482","LgCopepods","Megabenthos",0
"1483","LgCopepods","AmLobster",0
"1484","LgCopepods","Microzooplankton",0.04287973
"1485","LgCopepods","Odontocetes",0
"1486","LgCopepods","Phytoplankton",0.6317893
"1487","LgCopepods","Pinnipeds",0
"1488","LgCopepods","SeaBirds",0
"1489","LgCopepods","Sharks",0
"1490","LgCopepods","NShrimp",0
"1491","LgCopepods","OtherShrimps",0
"1492","LgCopepods","SmCopepods",0.1097328
"1493","LgCopepods","SmPelagics",0
"1494","LgCopepods","AtlHerring",0
"1495","LgCopepods","AtlMackerel",0
"1496","LgCopepods","Butterfish",0
"1497","LgCopepods","Mesopelagics",0
"1498","LgCopepods","RiverHerring",0
"1499","LgCopepods","Illex",0
"1500","LgCopepods","Loligo",0
"1501","LgCopepods","OtherCephalopods",0
"1502","SmPelagics","Bacteria",0
"1503","SmPelagics","BaleenWhales",0
"1504","SmPelagics","AmPlaice",0
"1505","SmPelagics","Cusk",0
"1506","SmPelagics","Fourspot",0
"1507","SmPelagics","Haddock",0
"1508","SmPelagics","LittleSkate",0
"1509","SmPelagics","OceanPout",0
"1510","SmPelagics","OtherDemersals",0
"1511","SmPelagics","Redfish",0
"1512","SmPelagics","RedHake",0
"1513","SmPelagics","SmFlatfishes",0
"1514","SmPelagics","SummerFlounder",0
"1515","SmPelagics","Windowpane",0
"1516","SmPelagics","WinterFlounder",0
"1517","SmPelagics","WinterSkate",0
"1518","SmPelagics","WitchFlounder",0
"1519","SmPelagics","YTFlounder",0
"1520","SmPelagics","Barndoor",0
"1521","SmPelagics","BlackSeaBass",0
"1522","SmPelagics","OtherSkates",0
"1523","SmPelagics","AtlHalibut",0
"1524","SmPelagics","Cod",0
"1525","SmPelagics","Detritus",0
"1526","SmPelagics","Discard",0
"1527","SmPelagics","GelZooplankton",0.02177701
"1528","SmPelagics","HMS",0
"1529","SmPelagics","LgCopepods",0.676395
"1530","SmPelagics","Micronekton",0.05170571
"1531","SmPelagics","Macrobenthos",0.00365503
"1532","SmPelagics","OtherPelagics",0
"1533","SmPelagics","AtlScallop",0
"1534","SmPelagics","Megabenthos",0
"1535","SmPelagics","AmLobster",0
"1536","SmPelagics","Microzooplankton",0
"1537","SmPelagics","Odontocetes",0
"1538","SmPelagics","Phytoplankton",0.1656693
"1539","SmPelagics","Pinnipeds",0
"1540","SmPelagics","SeaBirds",0
"1541","SmPelagics","Sharks",0
"1542","SmPelagics","NShrimp",0
"1543","SmPelagics","OtherShrimps",0
"1544","SmPelagics","SmCopepods",0.08079781
"1545","SmPelagics","SmPelagics",0
"1546","SmPelagics","AtlHerring",0
"1547","SmPelagics","AtlMackerel",0
"1548","SmPelagics","Butterfish",0
"1549","SmPelagics","Mesopelagics",0
"1550","SmPelagics","RiverHerring",0
"1551","SmPelagics","Illex",0
"1552","SmPelagics","Loligo",0
"1553","SmPelagics","OtherCephalopods",0
"1554","Bacteria","Bacteria",0
"1555","Bacteria","BaleenWhales",0
"1556","Bacteria","AmPlaice",0
"1557","Bacteria","Cusk",0
"1558","Bacteria","Fourspot",0
"1559","Bacteria","Haddock",0
"1560","Bacteria","LittleSkate",0
"1561","Bacteria","OceanPout",0
"1562","Bacteria","OtherDemersals",0
"1563","Bacteria","Redfish",0
"1564","Bacteria","RedHake",0
"1565","Bacteria","SmFlatfishes",0
"1566","Bacteria","SummerFlounder",0
"1567","Bacteria","Windowpane",0
"1568","Bacteria","WinterFlounder",0
"1569","Bacteria","WinterSkate",0
"1570","Bacteria","WitchFlounder",0
"1571","Bacteria","YTFlounder",0
"1572","Bacteria","Barndoor",0
"1573","Bacteria","BlackSeaBass",0
"1574","Bacteria","OtherSkates",0
"1575","Bacteria","AtlHalibut",0
"1576","Bacteria","Cod",0
"1577","Bacteria","Detritus",0.5694807
"1578","Bacteria","Discard",0
"1579","Bacteria","GelZooplankton",0
"1580","Bacteria","HMS",0
"1581","Bacteria","LgCopepods",0
"1582","Bacteria","Micronekton",0
"1583","Bacteria","Macrobenthos",0
"1584","Bacteria","OtherPelagics",0
"1585","Bacteria","AtlScallop",0
"1586","Bacteria","Megabenthos",0
"1587","Bacteria","AmLobster",0
"1588","Bacteria","Microzooplankton",0
"1589","Bacteria","Odontocetes",0
"1590","Bacteria","Phytoplankton",0.4305193
"1591","Bacteria","Pinnipeds",0
"1592","Bacteria","SeaBirds",0
"1593","Bacteria","Sharks",0
"1594","Bacteria","NShrimp",0
"1595","Bacteria","OtherShrimps",0
"1596","Bacteria","SmCopepods",0
"1597","Bacteria","SmPelagics",0
"1598","Bacteria","AtlHerring",0
"1599","Bacteria","AtlMackerel",0
"1600","Bacteria","Butterfish",0
"1601","Bacteria","Mesopelagics",0
"1602","Bacteria","RiverHerring",0
"1603","Bacteria","Illex",0
"1604","Bacteria","Loligo",0
"1605","Bacteria","OtherCephalopods",0
"1606","Macrobenthos","Bacteria",0.226451309435138
"1607","Macrobenthos","BaleenWhales",0
"1608","Macrobenthos","AmPlaice",0.000120217423356504
"1609","Macrobenthos","Cusk",5.06848882371703e-05
"1610","Macrobenthos","Fourspot",1.27348965420026e-06
"1611","Macrobenthos","Haddock",0.000317098923895865
"1612","Macrobenthos","LittleSkate",1.37536882653628e-05
"1613","Macrobenthos","OceanPout",9.67852137192197e-06
"1614","Macrobenthos","OtherDemersals",5.55241489231313e-05
"1615","Macrobenthos","Redfish",0.000112576485431303
"1616","Macrobenthos","RedHake",0.000106209037160302
"1617","Macrobenthos","SmFlatfishes",0
"1618","Macrobenthos","SummerFlounder",5.09395861680104e-07
"1619","Macrobenthos","Windowpane",2.03758344672041e-06
"1620","Macrobenthos","WinterFlounder",2.4451001360645e-05
"1621","Macrobenthos","WinterSkate",3.10731475624863e-05
"1622","Macrobenthos","WitchFlounder",4.30439503119688e-05
"1623","Macrobenthos","YTFlounder",8.91442757940181e-06
"1624","Macrobenthos","Barndoor",0
"1625","Macrobenthos","BlackSeaBass",1.42681520476037e-07
"1626","Macrobenthos","OtherSkates",7.18401455596846e-05
"1627","Macrobenthos","AtlHalibut",4.01780701486765e-06
"1628","Macrobenthos","Cod",0.000524725596141716
"1629","Macrobenthos","Detritus",0.398659863108092
"1630","Macrobenthos","Discard",0
"1631","Macrobenthos","GelZooplankton",0
"1632","Macrobenthos","HMS",0
"1633","Macrobenthos","LgCopepods",0.00192215179288384
"1634","Macrobenthos","Micronekton",0.0580246910656929
"1635","Macrobenthos","Macrobenthos",0.102683179283331
"1636","Macrobenthos","OtherPelagics",0
"1637","Macrobenthos","AtlScallop",2.16530559142726e-05
"1638","Macrobenthos","Megabenthos",0.00517863883465916
"1639","Macrobenthos","AmLobster",8.4214695990321e-05
"1640","Macrobenthos","Microzooplankton",0
"1641","Macrobenthos","Odontocetes",0
"1642","Macrobenthos","Phytoplankton",0.205095001325626
"1643","Macrobenthos","Pinnipeds",0
"1644","Macrobenthos","SeaBirds",0
"1645","Macrobenthos","Sharks",0
"1646","Macrobenthos","NShrimp",0
"1647","Macrobenthos","OtherShrimps",0
"1648","Macrobenthos","SmCopepods",0.000381268567769625
"1649","Macrobenthos","SmPelagics",0
"1650","Macrobenthos","AtlHerring",0
"1651","Macrobenthos","AtlMackerel",0
"1652","Macrobenthos","Butterfish",0
"1653","Macrobenthos","Mesopelagics",0
"1654","Macrobenthos","RiverHerring",0
"1655","Macrobenthos","Illex",0
"1656","Macrobenthos","Loligo",0
"1657","Macrobenthos","OtherCephalopods",0
"1658","Megabenthos","Bacteria",0.131392552960894
"1659","Megabenthos","BaleenWhales",0
"1660","Megabenthos","AmPlaice",0.000212264515116157
"1661","Megabenthos","Cusk",8.94928781951596e-05
"1662","Megabenthos","Fourspot",2.24856477877285e-06
"1663","Megabenthos","Haddock",0.00055989262991444
"1664","Megabenthos","LittleSkate",2.42844996107468e-05
"1665","Megabenthos","OceanPout",1.70890923186737e-05
"1666","Megabenthos","OtherDemersals",9.80374243544964e-05
"1667","Megabenthos","Redfish",0.00019877312644352
"1668","Megabenthos","RedHake",0.000187530302549656
"1669","Megabenthos","SmFlatfishes",0
"1670","Megabenthos","SummerFlounder",8.99425911509141e-07
"1671","Megabenthos","Windowpane",3.59770364603656e-06
"1672","Megabenthos","WinterFlounder",4.31724437524388e-05
"1673","Megabenthos","WinterSkate",5.48649806020576e-05
"1674","Megabenthos","WitchFlounder",7.60014895225224e-05
"1675","Megabenthos","YTFlounder",1.573995345141e-05
"1676","Megabenthos","Barndoor",0
"1677","Megabenthos","BlackSeaBass",9.35306347896861e-07
"1678","Megabenthos","OtherSkates",0.00047092674616607
"1679","Megabenthos","AtlHalibut",6.8775033876144e-06
"1680","Megabenthos","Cod",0.000898201942422441
"1681","Megabenthos","Detritus",0.13972580526257
"1682","Megabenthos","Discard",0
"1683","Megabenthos","GelZooplankton",0
"1684","Megabenthos","HMS",0
"1685","Megabenthos","LgCopepods",0
"1686","Megabenthos","Micronekton",0
"1687","Megabenthos","Macrobenthos",0.339082636793296
"1688","Megabenthos","OtherPelagics",0
"1689","Megabenthos","AtlScallop",6.84034987567455e-05
"1690","Megabenthos","Megabenthos",0.0274207880172802
"1691","Megabenthos","AmLobster",0.000531015514130651
"1692","Megabenthos","Microzooplankton",0
"1693","Megabenthos","Odontocetes",0
"1694","Megabenthos","Phytoplankton",0.358817855418994
"1695","Megabenthos","Pinnipeds",0
"1696","Megabenthos","SeaBirds",0
"1697","Megabenthos","Sharks",0
"1698","Megabenthos","NShrimp",0
"1699","Megabenthos","OtherShrimps",0
"1700","Megabenthos","SmCopepods",0
"1701","Megabenthos","SmPelagics",0
"1702","Megabenthos","AtlHerring",0
"1703","Megabenthos","AtlMackerel",0
"1704","Megabenthos","Butterfish",0
"1705","Megabenthos","Mesopelagics",0
"1706","Megabenthos","RiverHerring",0
"1707","Megabenthos","Illex",0
"1708","Megabenthos","Loligo",0
"1709","Megabenthos","OtherCephalopods",0
